shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
9__1_A_005__1_ga_IT_2,40.4810901953485,-3.39327742025145,1000001,0
9__1_A_005__1_ga_IT_2,40.4811415324237,-3.39329301517561,1000002,0.005849759948
9__1_A_005__1_ga_IT_2,40.4811808110039,-3.39332208893462,1000003,0.016707694599
9__1_A_005__1_ga_IT_2,40.4812200142511,-3.39337382450938,1000004,0.033743410289
9__1_A_005__1_ga_IT_2,40.481254113523,-3.39343995262613,1000005,0.057542397672
9__1_A_005__1_ga_IT_2,40.4812829484162,-3.39351148202342,1000006,0.088197126434
9__1_A_005__1_ga_IT_2,40.4812889991775,-3.39353097281251,1000007,0.120635178498
9__1_A_005__1_ga_IT_2,40.4813054912668,-3.39358409911561,1000008,0.157934034876
9__1_A_005__1_ga_IT_2,40.4813304884688,-3.39363519035749,1000009,0.200375999265
9__1_A_005__1_ga_IT_2,40.4813661706312,-3.39368434541777,1000010,0.248566503507
9__1_A_005__1_ga_IT_2,40.4823274427394,-3.39443236645543,1000011,0.42087388205
9__1_A_005__1_ga_IT_2,40.4823626238226,-3.39444715653375,1000012,0.597282664951
9__1_A_005__1_ga_IT_2,40.4823990733159,-3.39445298834917,1000013,0.777767460616
9__1_A_005__1_ga_IT_2,40.482424449919,-3.39445113822029,1000014,0.961073446733
9__1_A_005__1_ga_IT_2,40.4824313714659,-3.39445063364329,1000015,1.145148921025
9__1_A_005__1_ga_IT_2,40.482457388401,-3.39444752481705,1000016,1.332124297702
9__1_A_005__1_ga_IT_2,40.4825286223751,-3.39440880952204,1000017,1.527660567918
9__1_A_005__1_ga_IT_2,40.4825519261316,-3.39439266508761,1000018,1.726123204544
9__1_A_005__1_ga_IT_2,40.4825966521011,-3.39437159858813,1000019,1.929861792541
9__1_A_005__1_ga_IT_2,40.4826083442364,-3.39436862534422,1000020,2.134922459101
9__1_A_005__1_ga_IT_2,40.4826222983882,-3.39435751016592,1000021,2.341796051222
9__1_A_005__1_ga_IT_2,40.4826358812727,-3.39434563062263,1000022,2.550482650569
9__1_A_005__1_ga_IT_2,40.4826490675965,-3.39433300662366,1000023,2.760982325055
9__1_A_005__1_ga_IT_2,40.482661832947,-3.39431966398278,1000024,2.97329492134
9__1_A_005__1_ga_IT_2,40.4826741520348,-3.39430562142959,1000025,3.187420374515
9__1_A_005__1_ga_IT_2,40.4826860085431,-3.39429090836495,1000026,3.403358882752
9__1_A_005__1_ga_IT_2,40.4826973780512,-3.39427555296255,1000027,3.621110275113
9__1_A_005__1_ga_IT_2,40.4827082370715,-3.39425957396269,1000028,3.840674704865
9__1_A_005__1_ga_IT_2,40.4827185701559,-3.39424301021038,1000029,4.06205199906
9__1_A_005__1_ga_IT_2,40.482728359202,-3.39422588637688,1000030,4.285242338884
9__1_A_005__1_ga_IT_2,40.4827375824917,-3.39420823065192,1000031,4.510245823327
9__1_A_005__1_ga_IT_2,40.4834926137644,-3.39251433484848,1000032,4.901489610177
9__1_A_005__1_ga_IT_2,40.4834926137644,-3.39251433484848,2000001,4.901489610177
9__1_A_005__1_ga_IT_2,40.484381409134,-3.3906331806825,2000002,5.088982541638
9__1_A_005__1_ga_IT_2,40.4843966827916,-3.39059459485513,2000003,5.280159139432
9__1_A_005__1_ga_IT_2,40.4844008033055,-3.39057732865892,2000004,5.472868939094
9__1_A_005__1_ga_IT_2,40.4844058988945,-3.39055597389998,2000005,5.667474974902
9__1_A_005__1_ga_IT_2,40.4844128338066,-3.39052031421216,2000006,5.865199824819
9__1_A_005__1_ga_IT_2,40.4844152365015,-3.39048165375373,2000007,6.066212162787
9__1_A_005__1_ga_IT_2,40.4844168647879,-3.39044794787652,2000008,6.270086940948
9__1_A_005__1_ga_IT_2,40.4844187455995,-3.39040882423287,2000009,6.477284193646
9__1_A_005__1_ga_IT_2,40.4844194239822,-3.39036268036355,2000010,6.688393076368
9__1_A_005__1_ga_IT_2,40.4844203658187,-3.39030814547215,2000011,6.904125224068
9__1_A_005__1_ga_IT_2,40.4844258264477,-3.39026057803519,2000012,7.123934241465
9__1_A_005__1_ga_IT_2,40.4844312569259,-3.39022193509425,2000013,7.347073434493
9__1_A_005__1_ga_IT_2,40.4844381986775,-3.39018875552441,2000014,7.57312840458
9__1_A_005__1_ga_IT_2,40.4844420317103,-3.39017043162741,2000015,7.800793635506
9__1_A_005__1_ga_IT_2,40.4844557941777,-3.39013084462388,2000016,8.032145455024
9__1_A_005__1_ga_IT_2,40.4844771285553,-3.39009130261961,2000017,8.267600897349
9__1_A_005__1_ga_IT_2,40.4845014816522,-3.39005475256725,2000018,8.507167743855
9__1_A_005__1_ga_IT_2,40.4845348900335,-3.39002717959407,2000019,8.751117879638
9__1_A_005__1_ga_IT_2,40.4845599262379,-3.39001244962539,2000020,8.998114598219
9__1_A_005__1_ga_IT_2,40.4845864835184,-3.38999574505208,2000021,9.24838155838
9__1_A_005__1_ga_IT_2,40.4846229005802,-3.38997413962355,2000022,9.503086262409
9__1_A_005__1_ga_IT_2,40.4846532643446,-3.38995150685041,2000023,9.76166901327
9__1_A_005__1_ga_IT_2,40.4846790740081,-3.38993182339334,2000024,10.023566991281
9__1_A_005__1_ga_IT_2,40.4847056647279,-3.38990520312722,2000025,10.289180111173
9__1_A_005__1_ga_IT_2,40.4847284766228,-3.38987657639378,2000026,10.558300135216
9__1_A_005__1_ga_IT_2,40.4847437007569,-3.38985286483603,2000027,10.830045888378
9__1_A_005__1_ga_IT_2,40.4847622013485,-3.38982144155422,2000028,11.105154695885
9__1_A_005__1_ga_IT_2,40.4847908370439,-3.38974781776428,2000029,11.38726636468
9__1_A_005__1_ga_IT_2,40.4848189342367,-3.38967384272835,2000030,11.676380605486
9__1_A_005__1_ga_IT_2,40.4848464929222,-3.38959951762763,2000031,11.972497675526
9__1_A_005__1_ga_IT_2,40.4848735112584,-3.38952485425178,2000032,12.275617477365
9__1_A_005__1_ga_IT_2,40.4848999838192,-3.38944985847031,2000033,12.585739840376
9__1_A_005__1_ga_IT_2,40.4854865984962,-3.38764659983395,2000034,13.061987976361
9__1_A_005__1_ga_IT_2,40.4854865984962,-3.38764659983395,3000001,13.061987976361
9__1_A_005__1_ga_IT_2,40.4856498088925,-3.38713471093194,3000002,13.10900282867
9__1_A_005__1_ga_IT_2,40.4856590467216,-3.38709329252149,3000003,13.1596747179
9__1_A_005__1_ga_IT_2,40.4856638835278,-3.38706185917829,3000004,13.213064239188
9__1_A_005__1_ga_IT_2,40.485663251388,-3.38703325569934,3000005,13.268879006824
9__1_A_005__1_ga_IT_2,40.48566131645,-3.38702404954357,3000006,13.325503045571
9__1_A_005__1_ga_IT_2,40.4856557280022,-3.38699746120389,3000007,13.384464348216
9__1_A_005__1_ga_IT_2,40.4856556143722,-3.38699722692902,3000008,13.443449173828
9__1_A_005__1_ga_IT_2,40.4856376546378,-3.3869601760768,3000009,13.506153531569
9__1_A_005__1_ga_IT_2,40.4856239391714,-3.38692577609582,3000010,13.572146955511
9__1_A_005__1_ga_IT_2,40.4856127809643,-3.38688853189184,3000011,13.641531240254
9__1_A_005__1_ga_IT_2,40.485603434557,-3.38685368033937,3000012,13.714046199173
9__1_A_005__1_ga_IT_2,40.4855911876498,-3.3868154753621,3000013,13.790072938404
9__1_A_005__1_ga_IT_2,40.4855826976412,-3.38674249526883,3000014,13.872356348273
9__1_A_005__1_ga_IT_2,40.4855814714788,-3.38667384584777,3000015,13.960459602153
9__1_A_005__1_ga_IT_2,40.485585659081,-3.38661857580261,3000016,14.053270170573
9__1_A_005__1_ga_IT_2,40.4855967372374,-3.38657097103565,3000017,14.150298622823
9__1_A_005__1_ga_IT_2,40.4856103455384,-3.38652862428486,3000018,14.251221014775
9__1_A_005__1_ga_IT_2,40.4856293972365,-3.38649107675558,3000019,14.355964274807
9__1_A_005__1_ga_IT_2,40.4856520837158,-3.38645497892355,3000020,14.464670031426
9__1_A_005__1_ga_IT_2,40.485669465432,-3.38643512161036,3000021,14.575936045446
9__1_A_005__1_ga_IT_2,40.4856794856889,-3.38642367494963,3000022,14.68867796224
9__1_A_005__1_ga_IT_2,40.4856977938277,-3.38640938621348,3000023,14.803785567015
9__1_A_005__1_ga_IT_2,40.4857188957395,-3.38639291767581,3000024,14.921619830266
9__1_A_005__1_ga_IT_2,40.4857633861512,-3.38636695516288,3000025,15.044860603799
9__1_A_005__1_ga_IT_2,40.485804572954,-3.38634907731508,3000026,15.17291770135
9__1_A_005__1_ga_IT_2,40.4858256387015,-3.3863439640103,3000027,15.303352938073
9__1_A_005__1_ga_IT_2,40.4858446523332,-3.38633934865856,3000028,15.435934650419
9__1_A_005__1_ga_IT_2,40.48584909095,-3.3863383074669,3000029,15.569016893933
9__1_A_005__1_ga_IT_2,40.4858848460306,-3.38632991798452,3000030,15.706131177012
9__1_A_005__1_ga_IT_2,40.4859238019531,-3.38632316332916,3000031,15.847607338186
9__1_A_005__1_ga_IT_2,40.485963572296,-3.38631802392051,3000032,15.993519485469
9__1_A_005__1_ga_IT_2,40.4859906365796,-3.38631334851807,3000033,16.142461816596
9__1_A_005__1_ga_IT_2,40.4860193503369,-3.38630546139666,3000034,16.294660746601
9__1_A_005__1_ga_IT_2,40.4860435740062,-3.38629218226307,3000035,16.44977455963
9__1_A_005__1_ga_IT_2,40.4860694659865,-3.38627032406485,3000036,16.608307726519
9__1_A_005__1_ga_IT_2,40.4861477975009,-3.38613121704303,3000037,16.781490024032
9__1_A_005__1_ga_IT_2,40.4866162071065,-3.38536934525809,3000038,17.037573988928
9__1_A_005__1_ga_IT_2,40.4869531972606,-3.38465240325177,3000039,17.365010920895
9__1_A_005__1_ga_IT_2,40.487038956967,-3.384461175915,3000040,17.711243562088
9__1_A_005__1_ga_IT_2,40.487038956967,-3.384461175915,4000001,17.711243562088
9__1_A_005__1_ga_IT_2,40.4877462085338,-3.38288411939466,4000002,17.866250941964
9__1_A_005__1_ga_IT_2,40.4878276691615,-3.38273199376665,4000003,18.037005805502
9__1_A_005__1_ga_IT_2,40.4879197480692,-3.38257319645176,4000004,18.224659973139
9__1_A_005__1_ga_IT_2,40.487951066351,-3.38251459741169,4000005,18.418376235524
9__1_A_005__1_ga_IT_2,40.4879794806529,-3.38245882551441,4000006,18.617774862412
9__1_A_005__1_ga_IT_2,40.4880093229262,-3.38240875022156,4000007,18.822557109091
9__1_A_005__1_ga_IT_2,40.4880390993152,-3.38237858266214,4000008,19.031518008161
9__1_A_005__1_ga_IT_2,40.4880695834257,-3.38235315896217,4000009,19.244490445321
9__1_A_005__1_ga_IT_2,40.4881102109812,-3.38232494911321,4000010,19.462567120582
9__1_A_005__1_ga_IT_2,40.4881486727704,-3.38229483075512,4000011,19.685617959917
9__1_A_005__1_ga_IT_2,40.4881772912544,-3.38226690786683,4000012,19.912630041607
9__1_A_005__1_ga_IT_2,40.488204858066,-3.38223444914106,4000013,20.143756798596
9__1_A_005__1_ga_IT_2,40.4882328991184,-3.38220269397269,4000014,20.378998283146
9__1_A_005__1_ga_IT_2,40.4882614008714,-3.38217165054479,4000015,20.618354485724
9__1_A_005__1_ga_IT_2,40.4882903578541,-3.38214133888589,4000016,20.861825382148
9__1_A_005__1_ga_IT_2,40.4883197547286,-3.38211176598907,4000017,21.109410792031
9__1_A_005__1_ga_IT_2,40.4884213962489,-3.38202235290156,4000018,21.370587099698
9__1_A_005__1_ga_IT_2,40.488472827371,-3.38197886448606,4000019,21.638558658391
9__1_A_005__1_ga_IT_2,40.4885246548933,-3.3819361877046,4000020,21.913325615729
9__1_A_005__1_ga_IT_2,40.4885768742653,-3.38189433669206,4000021,22.194888044397
9__1_A_005__1_ga_IT_2,40.4886294782616,-3.38185331730849,4000022,22.483246073006
9__1_A_005__1_ga_IT_2,40.4886824524609,-3.38181313183334,4000023,22.778399347334
9__1_A_005__1_ga_IT_2,40.488735795932,-3.38177378970238,4000024,23.080348014286
9__1_A_005__1_ga_IT_2,40.4887894987623,-3.38173529204076,4000025,23.389092208751
9__1_A_005__1_ga_IT_2,40.4888435510038,-3.3816976505932,4000026,23.704631611233
9__1_A_005__1_ga_IT_2,40.4888979490538,-3.38166086534076,4000027,24.026966543942
9__1_A_005__1_ga_IT_2,40.4889526811744,-3.38162494447826,4000028,24.356096844679
9__1_A_005__1_ga_IT_2,40.4890077428502,-3.3815898915216,4000029,24.692022762344
9__1_A_005__1_ga_IT_2,40.4890631232402,-3.38155571585078,4000030,25.034744111452
9__1_A_005__1_ga_IT_2,40.4891188133442,-3.38152241505655,4000031,25.384260880162
9__1_A_005__1_ga_IT_2,40.4891748095164,-3.3814900020997,4000032,25.740573225384
9__1_A_005__1_ga_IT_2,40.4892310973397,-3.38145847808034,4000033,26.103680798851
9__1_A_005__1_ga_IT_2,40.4892876731995,-3.38142784651976,4000034,26.473583757024
9__1_A_005__1_ga_IT_2,40.489344527175,-3.38139811090358,4000035,26.850282116385
9__1_A_005__1_ga_IT_2,40.4894016529336,-3.38136927945769,4000036,27.233775975492
9__1_A_005__1_ga_IT_2,40.4894590405622,-3.38134135330791,4000037,27.624065366195
9__1_A_005__1_ga_IT_2,40.4895166810371,-3.38131433712508,4000038,28.021150234445
9__1_A_005__1_ga_IT_2,40.4895745662277,-3.3812882379451,4000039,28.425030469842
9__1_A_005__1_ga_IT_2,40.4896326871255,-3.38126305571907,4000040,28.835706011327
9__1_A_005__1_ga_IT_2,40.489665629428,-3.38124531352261,4000041,29.250335260739
